file,total_chars,preview_chars,is_truncated,preview_text
RSA Nordanstig 2019 Maskad.pdf,36112,1000,True,"TS

NORDANSTIGS
KOMMUN

KOPIA

Risk- och sårbarhetsanalys 2015-2018

Rapporten är framtagen på uppdrag från MSB/
Myndigheten för Sambhällsskydd och Beredskap och enligt MS'B:s föreskrifter MSBFS 2015:5

Rapporten berör områden som ska skyddas; människors liv och hälsa,
samhällets funktionalitet, demokrati, rättssäkerhet och människors fri- och rättigheter,
miljö och ekonomiska värden samt nationell suveränitet.

Genom att skydda samhällets funktionalitet skyddas också liv, hälsa,
grundläggande värden, miljö och ekonomiska värden.


Nordanstigs kommun

Vid kommunreformen 1971 bildades Bergsjö, Gnarps, Hassela och Harmångers kommuner av
motsvarande landskommuner. Nordanstigs kommun bildades sedan 1974 av dessa fyra kommuner,

med Bergsjö som centralort.

)
)

SN

Bergsjö

S
D
SA Ng Stocka

Riskobijekt | s

Europaväg 4 och ( ;

Ostkustbanan Usbo Strömsbruk
(

|

Är 74:e största kommun i landet och är 1 455,16 km? stort,
har 100 km havskust och 197 skärgårdsöar.


Innehållsförteckning

1 Ö"
RSA Nordanstig 2023 Maskad.pdf,31940,1000,True,"NORDANSTIGS
KOMMUN

Nordanstigs Kommuns

Risk- och sårbarhetsanalys år
2023-2026

Antagen i fullmäktige den XNXX-KX-XK


Innehåll

Nordanstigs Risk- och sårbarhetsanalys år 2023—2026 ............mimimmsmsmsesrssrrsrssrsrera 1
INLedDing ooresssrsrsrerserasrrerarssrsrsesernrnrnss rer rrnn ser r enn ars rn r ANNAN ANAR A RARE RANA AA ARA EE AA AASE NASSA AA 3
Syfte OCh 11] omossssssressserassrenreresererersrenessrrnn rs rsnsernnn NR NASAS OR RS ARE RULES AS USE SALO A EA NOAA N AAA EO 3
Beskrivning av Nordanstigs kommuns geografiska Område ............sssssmmmmmsnn 3
Ansvar och fOllef.........ssssssssssrenoosrsrsnserssnrerrrrrersrrrsrsrsrrr nns er A ELLE OO AASE SANNE AAA SARA ULL 4
Inträffade händelset......esessseememossrirsrersrererersnrrrrensarerrrrnn nere sons e re SANNA AEA EAA SOL a 5
Beskrivning av arbetsprocess och tmetOC ................esmmsmimminimmsuissmmsnsns 5
Beskrivning av samhällsviktig verksamhet inom Nordanstigs kommun ............... 6

Identifierade kritiska beroende"
RSA Nordmaling 2016.pdf,51585,1000,True," 
Antagen av kommunfullmäktige 2013-11-06    
 
 
 
Risk- och sårbarhetsanalys  
2016-2019


Innehållsförteckning 
1 Inledning .......................................................................................................................................... 6 
1.1 Bakgrund .................................................................................................................................. 6 
1.2 Syfte ......................................................................................................................................... 6 
1.3 Mål ........................................................................................................................................... 6 
1.4 Avgränsningar .......................................................................................................................... 6 
1.5 Metod ................................................................................................................................"
RSA Nordmaling 2019.pdf,56389,1000,True," 
 Dokumenttyp 
Risk- och sårbarhetsanalys 
Diarienummer 
2019-513-168 
För revidering ansvarar 
 Samhällsbyggnadschef 
Uppföljning och tidplan 
Samhällsbyggnadschef 
Dokumentet gäller 
Samtliga 
Dokumentet gäller till och med 
2023 
 
   
                                                    
 
 
Risk- och 
sårbarhetsanalys 
2019-2023


 
 
Innehållsförteckning 
1 Inledning .......................................................................................................................................... 6 
1.1 Bakgrund ................................................................................................................................. 6 
1.2 Syfte ........................................................................................................................................ 6 
1.3 Mål .......................................................................................................................................... 6 
1.4 Avgränsningar .................."
RSA Nordmaling 2023 Maskad.pdf,122285,1000,True," 
Dokumenttyp 
Analys 
Diarienummer 
2023-327-168 
Fastställt 
2023-12-20 
För revidering ansvarar  
Kommunchef 
Uppföljning och tidplan 
2025 
Dokumentet gäller 
Kommunövergripande 
Dokumentet gäller till och med 
2027-10-31 
 
 
 
 
 
 
 
 
 
Risk- och 
sårbarhetsanalys  
2023-2026 
  

 2 (67) 
Innehållsförteckning 
1 Inledning .......................................................................................................................................... 7 
2 Beskrivning av kommunen och dess geografiska område ............................................................... 7 
2.1 Kommunens ansvarsområde och uppgifter ............................................................................. 7 
2.2 Författningar som beaktas i Risk- och sårbarhetsanalysen ..................................................... 8 
2.3 Organisationsuppbyggnad och kommunal verksamhet ........................................................... 8 
2.4 Geografi ..................................."
RSA Norrtälje 2023.pdf,61868,1000,True," Datum 2023-10-27 Diarienummer KS 2023–1796   
 
   
 
 
 
   
 
Risk- och 
sårbarhetsanalys 
 
Norrtälje kommun 
2023 
    
 
 
 
 
 


                      
Risk- och sårbarhetsanalys Norrtälje kommun  Sid: 2(41) 
Sammanfattning  
 
Norrtälje kommun har i risk- och sårbarhetsanalysen identifierat kommunens 
samhällsviktiga verksamheter och dess beroenden, analyserat vilka risker som kan 
inträffa i vardagen och vilka sårbarheter som det innebär för kommunen samt 
identifierat behov av åtgärder. Alla kommunens förvaltningskontor, bolag och förbund 
har deltagit arbetet och tagit fram egna risk- och sårbarhetsanalysrapporter. Dessa 
enskilda rapporter har varit underlag för denna kommunkoncernövergripande rapport.   
Oönskade händelser eller risker som kan drabbade den samhällsviktig verksamheten 
kan leda till samhällsstörningar. Beroende på risken och den samhällsviktiga 
verksamheten som kan det få olika konsekvenser.   
Riskerna har delats in i sex olika kategorier samt en kategor"
RSA Norsjö 2015 Maskad.pdf,23021,1000,True,"ål NORSJÖ
kommun

Risk- och
sårbarhetsanalys


FÖRORD

1. BESKRIVNING AV KOMMUNEN OCH DESS GEOGRAFISKA OMRÅDE
1.1. UPPDRAG OCH AVGRÄNSNING

1.2. LAGAR SOM STÄLLER KRAV PÅ RISK- OCH SÅRBARHETSANALYSER
1.3. ÖVERGRIPANDE BESKRIVNING AV NORSJÖ KOMMUN

1.4. — POLITISK ORGANISATION OCH KOMMUNALA BOLAG

1.5. VERKSAMHET I ORGANISATIONEN NORSJÖ KOMMUN

2. METOD

2.1. AVGRÄNSNINGAR

3. IDENTIFIERAD SAMHÄLLSVIKTIG VERKSAMHET INOM KOMMUNENS GEOGRAFISKA OMRÅDE
3.1. - SAMHÄLLSVIKTIG VERKSAMHET

wo DRM NNBWWW W

4. — IDENTIFIERADE KRITISKA BEROENDEN FÖR KOMMUNENS SAMHÄLLSVIKTIGA VERKSAMHET 12
5.  IDENTIFIERADE OCH ANALYSERADE RISKER FÖR KOMMUNEN OCH KOMMUNENS GEOGRAFISKA OMRÅDE. 13
5.1. — RISKIDENTIFIERING 13
5.2. — RISKANALYS 15
5,3. RISKMATRIS 16
6. BESKRIVNING AV IDENTIFIERADE SÅRBARHETER OCH BRISTER I KRISBEREDSKAP INOM KOMMUNEN OCH DESS

GEOGRAFISKA OMRÅDE 17

7. BEHOV AV ÅTGÄRDER MED ANLEDNING AV RISK- OCH SÅRBARHETSANALYSENS RESULTAT 17


Förord

Samhället är i många avseenden sårbart. Hot och"
RSA Norsjö 2019 Maskad.pdf,19369,1000,True," 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
  
Dokumenttyp Dokumentägare Beslutsinstans Giltig till 
Risk- och 
sårbarhetsanalys 
Kanslienheten  2026-12-31 
Upprättad av Fastställd/upprättad Reviderad av Senast reviderad 
Inger Johansson 2011-09-30 Ina Jeuthe 2019-10-23 
Dokumentet gäller för 
Samtliga verksamheter  
 
Diarienummer 
KS-23/00036 


 
 
 
  3 
 
  3 
 
  4 
 
  7 
 
  7 
 
  8 
 
  FEL! BOKMÄRKET ÄR INTE DEFINIERAT. 
 
  FEL! BOKMÄRKET ÄR INTE DEFINIERAT. 
 
  10 
 
  12 
        
             
  

 
 
Förord 
Samhället är i många avseenden sårbart. Hot och risker kan utlösas och skada människor och 
miljö eller skapa ekonomisk skada. Det kan bland annat gälla naturolyckor, utsläpp i luft/vatten, 
större bränder/explosioner, avbrott/störningar i IT, vatten- och/eller elförsörjning, smitta samt 
hot och sabotage. 
 
Risker och sårbarheter bör behandlas i ett helhetsperspektiv. När kommunen skall stärka sin 
krishanteringsförmåga är det därför angeläget att kommunens verksamheter, kommu"
RSA Norsjö 2023 Maskad.pdf,19369,1000,True," 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
  
Dokumenttyp Dokumentägare Beslutsinstans Giltig till 
Risk- och 
sårbarhetsanalys 
Kanslienheten  2026-12-31 
Upprättad av Fastställd/upprättad Reviderad av Senast reviderad 
Inger Johansson 2011-09-30 Ina Jeuthe 2019-10-23 
Dokumentet gäller för 
Samtliga verksamheter  
 
Diarienummer 
KS-23/00036 


 
 
 
  3 
 
  3 
 
  4 
 
  7 
 
  7 
 
  8 
 
  FEL! BOKMÄRKET ÄR INTE DEFINIERAT. 
 
  FEL! BOKMÄRKET ÄR INTE DEFINIERAT. 
 
  10 
 
  12 
        
             
  

 
 
Förord 
Samhället är i många avseenden sårbart. Hot och risker kan utlösas och skada människor och 
miljö eller skapa ekonomisk skada. Det kan bland annat gälla naturolyckor, utsläpp i luft/vatten, 
större bränder/explosioner, avbrott/störningar i IT, vatten- och/eller elförsörjning, smitta samt 
hot och sabotage. 
 
Risker och sårbarheter bör behandlas i ett helhetsperspektiv. När kommunen skall stärka sin 
krishanteringsförmåga är det därför angeläget att kommunens verksamheter, kommu"
RSA Nybro 2015.pdf,34950,1000,True," 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 


2 
 
Sammanfattning av Risk- och sårbarhetsanalys 2105-2018 4 
1. Inledning 5 
  1.1 Bakgrund 5 
  1.2 Syfte 6 
    1.2.1 Identifiera och analysera risker i kommunen 6 
    1.2.2 Systematiskt riskhanteringsarbete i kommunen 6 
  1.3 Författningar som beaktats i redovisningen  6 
    1.3.1 Lag (2006:544) om kommuners och landstings 
             åtgärder inför och vid extraordinära händelser 
 
6 
    1.3.2 Lag (2003:778) om skydd mot olyckor 6 
  1.4 Avgränsningar 7 
  1.5 Nybro kommun 8 
    1.5.1 Övergripande beskrivning av Nybro kommun 8 
    1.5.2 Organisation 9 
2. Beskrivning av arbetsprocess och metod 10 
  2.1 Beskrivning av arbetsprocess 10 
  2.2 Beskrivning av metod 10 
    2.2.1 Bedömning av sannolikhet 11 
    2.2.2 Bedömning av konsekvenser 11 
3. Identifierad samhällsviktig verksamhet och dess kritiska 
    beroenden inom kommunens geografiska område  
  
12 
  3.1 Bedömning av samhällsviktig verksamhet och kritiska beroenden 12 
  3"
RSA Nybro 2019 Maskad.pdf,57519,1000,True," 
 
 
 
 
 
 
 
 
Risk- och 
sårbarhetsanalys 
Nybro kommun 2019  
 
Antagen av Kommunstyrelsens arbetsutskott  
2019-09-11 
Dnr: KS-2019-87 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
SEKRETESS 
 
  Sekretess enligt  kap.18, 13 § offentlighets-  
och sekretesslagen (2009:400) 
 
2019-08-29 
 
Nybro kommun 
 
SEKRETESS 
Se sida 1 
 
 

 
 
Sammanfattning 
 
Detta dokument utgör Nybro kommuns risk- och sårbarhetsanalys för 
mandatperioden 2019-2022.  
 
Enligt lag ska alla kommuner, landsting, länsstyrelser och centrala 
myndigheter genomföra en risk- och sårbarhetsanalys (RSA) i syfte att 
stärka sin egen och samhällets krisberedskap. Risk- och sårbarhetsanalyser 
för kommuner ska rapporteras till respektive länsstyrelse senast 31 oktober 
det första året i varje ny mandatperiod. 
 
Nybro kommun har valt att arbeta enligt en kommunövergripande 
arbetsprocess som delats upp i två delar. 
 
Den ena delen har bestått i att identifiera samhällsviktig verksamhet inom 
kommunens geografiska område som bedr"
RSA Nybro 2023 Maskad.pdf,31243,1000,True,"Risk- och 
sårbarhetsanalys
Nybro kommun 2023
Antagen av Kommunstyrelsens arbetsutskott
2023-11-15
Dnr: KS-2023-359
SEKRETESS
Sekretess enligt 18 kap. 13 § 
offentlighets- 
och sekretesslagen (2009:400)
2023-10-31
Nybro kommun
SEKRETESS 
Se sida 6


Förord
Sveriges kommuner har till uppgift att för varje mandatperiod genomföra en risk- och 
sårbarhetsanalys.
Syftet med analysen är att minska sårbarheten och öka beredskapen för att hantera eventuella 
samhällsstörningar genom att ge beslutsunderlag till beslutsfattare och verksamhetsansvariga samt 
skapa en förståelse för risker som kan drabba kommunen.
Till grund för denna risk- och sårbarhetsanalys ligger arbete som har gjorts i kommunens forum för 
civil beredskap, föregående RSA från 2019, säkerhetsfunktionens bedömningar samt erfarenheter från 
inträffade händelser.
De behov av åtgärder som identifierats och presenteras i kapitel 7 handlar om att stärka robustheten i 
samhällsviktig verksamhet samt att stärka kommunens förmåga att "
RSA Nynäshamn 2023 Maskad.pdf,36265,1000,True," 
 
 
 
 
 
  
 
  
Risk- och 
sårbarhetsanalys 
Nynäshamns kommun 2023 

2 
 
Sammanfattning 
Denna rapport sammanställer resultatet av den risk- och sårbarhetsanalys som genomförts för 
Nynäshamns kommun under perioden mars-juni 2023. Upprättande av risk- och sårbarhetsanalys 
regleras i lag (2006:544) om kommuners och regioners åtgärder inför och vid extraordinära 
händelser i fredstid och höjd beredskap. Syftet med risk- och sårbarhetsanalysen är att öka 
riskmedvetenheten och minska sårbarheter inom Nynäshamns kommun samt öka kommunens 
förmåga att hantera extraordinära händelser. 
Analysen är baserad på en genomgång av befintlig dokumentation, workshops med strategiskt 
viktiga funktioner inom alla förvaltningar och gemensamma bolag samt en gemensam övning. Risk- 
och konsekvensanalyserna genomfördes i workshopform med varje förvaltning och bolag enskilt. 
Identifierade risker värderades och beroenden samt förmågor lyftes fram. Övningen, ett scenario 
där kommunen drabbas av elbo"
RSA Orsa 2009.PDF,36418,1000,True," 
 1 
   2009-08-19   
 
 
 
Risk- och sårbarhetsanalys 
för Orsa kommun 2009 
 
 
 
Foto: Bygdearkivet 

 
 2 
Innehållsförteckning 
 
1. Övergripande bedömning ....................................................................................................... 3 
1.1 Sammanfattning ............................................................................................................... 3 
1.2 Övergripande Bedömning ................................................................................................ 4 
2. Uppdrag och avgränsningar.................................................................................................... 5 
2.1 Uppdrag ............................................................................................................................ 5 
2.2 Mål och syfte .................................................................................................................... 5 
2.3 Målgrupp ..............................................."
RSA Orsa 2010.PDF,50844,1000,True," 
 
 
 
 
 
 
 
 
Risk- och sårbarhetsanalys 
för Orsa kommun 2010 
 

 2 
Innehållsförteckning 
Innehållsförteckning ................................................................................................................................. 2 
1. Övergripande bedömning ...................................................................................................................... 4 
1.1 Sammanvägd förmåga att hantera händelser enligt Lag (2006:544) om kommuners och landstings åtgärder inför och vid 
extraordinära händelser i fredstid och höjd beredskap och Lag (2003:778) om skydd mot olyckor. ...................................... 4 
2. Uppdrag och avgränsning ..................................................................................................................... 5 
2.1 Uppdrag .......................................................................................................................................................... 5 
2.2 Mål och syfte ........."
RSA Orsa 2011.PDF,35433,1000,True,"1
RISK OCH SÅRBARHETSANALYS 2011 ORSA KOMMUN


2

3
Innehållsförteckning
1. Övergripande beskrivning av Orsa kommun ......................................................................4
2. Övergripande beskrivning av arbetsprocess och metod................................................5
3. Skyddsvärt i samhället........................................................................................................9
4. Identifierade och värderade risker, sårbarheter samt kritiska beroenden inom 
kommunens geografiska område...........................................................................................10
5. Övergripande beskrivning av förmågan i samhällsviktig verksamhet inom kommunens  
geografiska område att motstå och hantera identifierade risker som kan leda till extra 
ordinär händelse......................................................................................................................20
6 & 7. Bedömning av förmågan i samhällsviktig verksamhet inom ko"
